show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,date_added_year,date_added_month,date_added_day,release_year_year,release_year_month,release_year_day,content_age,duration_category
S2162,Movie,Nasha Natasha,Martín Sastre,Uruguay,2020-08-06,1970-01-01 00:00:00.000002020,Tv-Pg,72 Min,"Documentaries, International Movies, Music & Musicals",2020,8,6,1970,1,1,56,Medium
S2167,Movie,A Go! Go! Cory Carson Summer Camp,"Stanley Moore, Alex Woo",United States,2020-08-04,1970-01-01 00:00:00.000002020,Tv-Y,21 Min,Children & Family Movies,2020,8,4,1970,1,1,56,Short
S2164,Movie,Anelka: Misunderstood,Franck Nataf,France,2020-08-05,1970-01-01 00:00:00.000002020,Tv-14,95 Min,"Documentaries, International Movies, Sports Movies",2020,8,5,1970,1,1,56,Medium
S2168,Movie,Malibu Rescue: The Next Wave,Savage Steve Holland,United States,2020-08-04,1970-01-01 00:00:00.000002020,Tv-G,71 Min,"Children & Family Movies, Comedies",2020,8,4,1970,1,1,56,Medium
S2170,Movie,Sam Jay: 3 In The Morning,Kristian Mercado,United States,2020-08-04,1970-01-01 00:00:00.000002020,Tv-Ma,64 Min,Stand-Up Comedy,2020,8,4,1970,1,1,56,Medium
S2172,Movie,Almost Love,Mike Doyle,United States,2020-08-02,1970-01-01 00:00:00.000002020,Tv-Ma,92 Min,"Comedies, Dramas, Independent Movies",2020,8,2,1970,1,1,56,Medium
S2173,Movie,Killing Hasselhoff,Darren Grant,United States,2020-08-01,1970-01-01 00:00:00.000002017,R,80 Min,Comedies,2020,8,1,1970,1,1,56,Medium
S2177,Movie,Rogue Warfare: The Hunt,Mike Gunther,United States,2020-08-01,1970-01-01 00:00:00.000002020,R,104 Min,Action & Adventure,2020,8,1,1970,1,1,56,Medium
S2178,Movie,Super Monsters: The New Class,Steve Ball,Canada,2020-08-01,1970-01-01 00:00:00.000002020,Tv-Y,25 Min,Children & Family Movies,2020,8,1,1970,1,1,56,Short
S2198,Movie,Shine Your Eyes,Matias Mariani,Brazil,2020-07-29,1970-01-01 00:00:00.000002020,Tv-Ma,103 Min,"Dramas, Independent Movies, International Movies",2020,7,29,1970,1,1,56,Medium
S2165,Movie,Sin City,Pascal Amanfo,Not Given,2020-08-05,1970-01-01 00:00:00.000002019,Tv-14,101 Min,"International Movies, Thrillers",2020,8,5,1970,1,1,56,Medium
S2183,Movie,Tumi Or Not Tumi,Mfanelo Ngoma,Not Given,2020-08-01,1970-01-01 00:00:00.000002020,Tv-Ma,72 Min,Stand-Up Comedy,2020,8,1,1970,1,1,56,Medium
S2180,Movie,The Ottoman Lieutenant,Joseph Ruben,Turkey,2020-08-01,1970-01-01 00:00:00.000002017,R,111 Min,"Dramas, Romantic Movies",2020,8,1,1970,1,1,56,Medium
S2195,Tv Show,Unlucky Ploy,Nopparoj Chotmunkongsit,Not Given,2020-07-30,1970-01-01 00:00:00.000002020,Tv-Ma,1 Season,"International Tv Shows, Romantic Tv Shows, Tv Comedies",2020,7,30,1970,1,1,56,Short
S2184,Movie,What Keeps You Alive,Colin Minihan,Canada,2020-08-01,1970-01-01 00:00:00.000002018,R,99 Min,"Lgbtq Movies, Thrillers",2020,8,1,1970,1,1,56,Medium
S2186,Movie,Latte And The Magic Waterstone,"Regina Welker, Nina Wels",Germany,2020-07-31,1970-01-01 00:00:00.000002020,Tv-Y,83 Min,"Children & Family Movies, Comedies",2020,7,31,1970,1,1,56,Medium
S2187,Movie,Raat Akeli Hai,Honey Trehan,India,2020-07-31,1970-01-01 00:00:00.000002020,Tv-Ma,150 Min,"Dramas, International Movies, Thrillers",2020,7,31,1970,1,1,56,Long
S2188,Movie,Seriously Single,"Katleho Ramaphakela, Rethabile Ramaphakela",South Africa,2020-07-31,1970-01-01 00:00:00.000002020,Tv-Ma,108 Min,"Comedies, International Movies, Romantic Movies",2020,7,31,1970,1,1,56,Medium
S2189,Movie,Sugar High,Ariel Boles,United States,2020-07-31,1970-01-01 00:00:00.000002020,Tv-G,44 Min,Children & Family Movies,2020,7,31,1970,1,1,56,Short
S2192,Movie,Retablo,Álvaro Delgado-Aparicio L.,Peru,2020-07-30,1970-01-01 00:00:00.000002017,Tv-Ma,102 Min,"Dramas, International Movies",2020,7,30,1970,1,1,56,Medium
S2194,Movie,Uma Maheswara Ugra Roopasya,Venkatesh Maha,India,2020-07-30,1970-01-01 00:00:00.000002020,Tv-Ma,137 Min,"Comedies, Dramas, Independent Movies",2020,7,30,1970,1,1,56,Long
S2196,Movie,Its Her Day,Aniedi Anwah,Nigeria,2020-07-29,1970-01-01 00:00:00.000002016,Tv-Ma,112 Min,"Comedies, International Movies, Romantic Movies",2020,7,29,1970,1,1,56,Medium
S2197,Movie,Redemption,Mickey Fonseca,Mozambique,2020-07-29,1970-01-01 00:00:00.000002019,Tv-Ma,102 Min,"Dramas, International Movies, Thrillers",2020,7,29,1970,1,1,56,Medium
S2199,Movie,The Hater,Jan Komasa,Poland,2020-07-29,1970-01-01 00:00:00.000002020,Tv-Ma,136 Min,"Dramas, International Movies, Thrillers",2020,7,29,1970,1,1,56,Long
S2200,Movie,The Speed Cubers,Sue Kim,United States,2020-07-29,1970-01-01 00:00:00.000002020,Tv-Pg,41 Min,Documentaries,2020,7,29,1970,1,1,56,Short
S2201,Movie,Tread,Paul Solet,United States,2020-07-29,1970-01-01 00:00:00.000002019,Tv-Ma,88 Min,Documentaries,2020,7,29,1970,1,1,56,Medium
S2203,Movie,Banana Split,Ben Kasulke,United States,2020-07-26,1970-01-01 00:00:00.000002020,Tv-Ma,84 Min,"Comedies, Dramas, Independent Movies",2020,7,26,1970,1,1,56,Medium
S2205,Movie,Door Ke Darshan,Gagan Puri,India,2020-07-25,1970-01-01 00:00:00.000002020,Tv-14,114 Min,"Comedies, International Movies",2020,7,25,1970,1,1,56,Medium
S2206,Movie,Double World,Teddy Chan,China,2020-07-25,1970-01-01 00:00:00.000002020,Tv-14,110 Min,"Action & Adventure, International Movies",2020,7,25,1970,1,1,56,Medium
S2207,Movie,Project Marathwada,Bhavin Wadia,India,2020-07-25,1970-01-01 00:00:00.000002016,Tv-Ma,103 Min,"Dramas, Independent Movies, International Movies",2020,7,25,1970,1,1,56,Medium
S2208,Movie,Animal Crackers,"Tony Bancroft, Scott Christian Sava",China,2020-07-24,1970-01-01 00:00:00.000002020,Tv-Y7,106 Min,"Children & Family Movies, Comedies",2020,7,24,1970,1,1,56,Medium
S2209,Movie,Dragons: Rescue Riders: Secrets Of The Songwing,"Greg Rankin, Tj Sullivan",United States,2020-07-24,1970-01-01 00:00:00.000002020,Tv-Y,46 Min,"Children & Family Movies, Comedies",2020,7,24,1970,1,1,56,Short
S2210,Movie,Nimbe,Tope Alake,Nigeria,2020-07-24,1970-01-01 00:00:00.000002019,Tv-Ma,115 Min,"Dramas, International Movies",2020,7,24,1970,1,1,56,Medium
S2211,Movie,Offering To The Storm,Fernando González Molina,Spain,2020-07-24,1970-01-01 00:00:00.000002020,Tv-Ma,140 Min,"International Movies, Thrillers",2020,7,24,1970,1,1,56,Long
S2212,Movie,Romance Doll,Yuki Tanada,Japan,2020-07-24,1970-01-01 00:00:00.000002020,Tv-Ma,124 Min,"Dramas, International Movies, Romantic Movies",2020,7,24,1970,1,1,56,Long
S2214,Movie,The Kissing Booth 2,Vince Marcello,United Kingdom,2020-07-24,1970-01-01 00:00:00.000002020,Tv-14,133 Min,"Comedies, Romantic Movies",2020,7,24,1970,1,1,56,Long
S2215,Tv Show,Sinatra: All Or Nothing At All,Alex Gibney,United States,2020-07-23,1970-01-01 00:00:00.000002015,Tv-14,1 Season,Docuseries,2020,7,23,1970,1,1,56,Short
S2216,Movie,The Larva Island Movie,Ahn Byoung-Wook,South Korea,2020-07-23,1970-01-01 00:00:00.000002020,Tv-Y7,91 Min,"Children & Family Movies, Comedies",2020,7,23,1970,1,1,56,Medium
S2217,Movie,The Letter Reader,Sibusiso Khuzwayo,South Africa,2020-07-23,1970-01-01 00:00:00.000002019,Tv-Pg,30 Min,"Dramas, International Movies",2020,7,23,1970,1,1,56,Short
S2220,Movie,The Remix: Hip Hop X Fashion,"Lisa Cortés, Farah X",United States,2020-07-22,1970-01-01 00:00:00.000002019,Tv-Ma,67 Min,"Documentaries, Music & Musicals",2020,7,22,1970,1,1,56,Medium
S2221,Movie,Ip Man 4: The Finale,Wilson Yip,Hong Kong,2020-07-21,1970-01-01 00:00:00.000002019,Tv-Ma,105 Min,"Action & Adventure, Dramas, International Movies",2020,7,21,1970,1,1,56,Medium
S2222,Movie,Jack Whitehall: Im Only Joking,"Dave Skinner, Freddie Waters",United Kingdom,2020-07-21,1970-01-01 00:00:00.000002020,Tv-Ma,58 Min,Stand-Up Comedy,2020,7,21,1970,1,1,56,Short
S2225,Movie,Funan,Denis Do,France,2020-07-18,1970-01-01 00:00:00.000002018,Tv-14,87 Min,"Dramas, International Movies",2020,7,18,1970,1,1,56,Medium
S2229,Movie,Father Soldier Son,"Leslye Davis, Catrin Einhorn",United States,2020-07-17,1970-01-01 00:00:00.000002020,R,100 Min,Documentaries,2020,7,17,1970,1,1,56,Medium
S2232,Movie,The Millions,"Toka Mcbaror, Tunde Apalowo",Nigeria,2020-07-17,1970-01-01 00:00:00.000002019,Tv-Ma,95 Min,"Comedies, International Movies",2020,7,17,1970,1,1,56,Medium
S2233,Movie,Fatal Affair,Peter Sullivan,United States,2020-07-16,1970-01-01 00:00:00.000002020,Tv-14,90 Min,Thrillers,2020,7,16,1970,1,1,56,Medium
S2234,Movie,Milf,Axelle Laffont,France,2020-07-16,1970-01-01 00:00:00.000002018,Tv-Ma,102 Min,"Comedies, International Movies, Romantic Movies",2020,7,16,1970,1,1,56,Medium
S2235,Movie,Cold Feet,Moses Inwang,Nigeria,2020-07-15,1970-01-01 00:00:00.000002019,Tv-14,98 Min,"Dramas, International Movies, Romantic Movies",2020,7,15,1970,1,1,56,Medium
S2240,Movie,Sylvia,Daniel Oriahi,Nigeria,2020-07-15,1970-01-01 00:00:00.000002018,Tv-14,104 Min,"Dramas, International Movies, Thrillers",2020,7,15,1970,1,1,56,Medium
S2241,Movie,The Players,Stefano Mordini,Italy,2020-07-15,1970-01-01 00:00:00.000002020,Tv-Ma,89 Min,"Comedies, International Movies",2020,7,15,1970,1,1,56,Medium
S2253,Movie,Your Excellency,Funke Akindele,Not Given,2020-07-10,1970-01-01 00:00:00.000002019,Tv-G,120 Min,"Comedies, International Movies",2020,7,10,1970,1,1,56,Medium
S2243,Movie,Urzila Carlson: Overqualified Loser,Hayden Guppy,Australia,2020-07-14,1970-01-01 00:00:00.000002020,Tv-Ma,62 Min,Stand-Up Comedy,2020,7,14,1970,1,1,56,Medium
S2244,Movie,We Are One,Stéphane De Freitas,France,2020-07-14,1970-01-01 00:00:00.000002020,Tv-Ma,86 Min,"Documentaries, International Movies, Music & Musicals",2020,7,14,1970,1,1,56,Medium
S2245,Movie,Hole In The Wall,"André Odendaal, Johan Vorster",South Africa,2020-07-11,1970-01-01 00:00:00.000002016,Tv-Ma,104 Min,"Dramas, International Movies",2020,7,11,1970,1,1,56,Medium
S2246,Tv Show,Dating Around: Brazil,Cassia Dian,Brazil,2020-07-10,1970-01-01 00:00:00.000002020,Tv-14,1 Season,"International Tv Shows, Reality Tv, Romantic Tv Shows",2020,7,10,1970,1,1,56,Short
S2248,Movie,Mamas Boy,Amro Salah,Egypt,2020-07-10,1970-01-01 00:00:00.000002018,Tv-14,101 Min,"Comedies, International Movies",2020,7,10,1970,1,1,56,Medium
S2249,Movie,The Claudia Kishi Club,Sue Ding,United States,2020-07-10,1970-01-01 00:00:00.000002020,Tv-14,17 Min,Documentaries,2020,7,10,1970,1,1,56,Short
S2251,Movie,The Old Guard,Gina Prince-Bythewood,United States,2020-07-10,1970-01-01 00:00:00.000002020,R,126 Min,Action & Adventure,2020,7,10,1970,1,1,56,Long
S2252,Tv Show,The Twelve,Wouter Bouvijn,Belgium,2020-07-10,1970-01-01 00:00:00.000002019,Tv-Ma,1 Season,"Crime Tv Shows, International Tv Shows, Tv Dramas",2020,7,10,1970,1,1,56,Short
S2257,Movie,Born Racer,Bryn Evans,New Zealand,2020-07-08,1970-01-01 00:00:00.000002018,R,89 Min,"Documentaries, Sports Movies",2020,7,8,1970,1,1,56,Medium
S2258,Movie,Mucho Mucho Amor: The Legend Of Walter Mercado,"Cristina Costantini, Kareem Tabsch",United States,2020-07-08,1970-01-01 00:00:00.000002020,Tv-14,96 Min,"Documentaries, Lgbtq Movies",2020,7,8,1970,1,1,56,Medium
S2260,Movie,The Long Dumb Road,Hannah Fidell,United States,2020-07-08,1970-01-01 00:00:00.000002018,R,91 Min,"Comedies, Independent Movies",2020,7,8,1970,1,1,56,Medium
S2261,Movie,Dr. Seuss The Lorax,"Chris Renaud, Kyle Balda",United States,2020-07-07,1970-01-01 00:00:00.000002012,Pg,86 Min,Children & Family Movies,2020,7,7,1970,1,1,56,Medium
S2263,Movie,A Kid From Coney Island,"Coodie, Chike",United States,2020-07-06,1970-01-01 00:00:00.000002019,Tv-Ma,89 Min,"Documentaries, Sports Movies",2020,7,6,1970,1,1,56,Medium
S2265,Movie,Aiyyaa,Sachin Kundalkar,India,2020-07-05,1970-01-01 00:00:00.000002012,Tv-14,151 Min,"Comedies, International Movies, Music & Musicals",2020,7,5,1970,1,1,56,Long
S2266,Movie,Bbuddah Hoga Terra Baap,Puri Jagannadh,India,2020-07-05,1970-01-01 00:00:00.000002011,Tv-14,116 Min,"Action & Adventure, Comedies, Dramas",2020,7,5,1970,1,1,56,Medium
S2267,Movie,Blood Money,Vishal Mahadkar,India,2020-07-05,1970-01-01 00:00:00.000002012,Tv-14,110 Min,"Dramas, International Movies, Romantic Movies",2020,7,5,1970,1,1,56,Medium
S2268,Movie,Bombay Talkies,"Anurag Kashyap, Dibakar Banerjee, Karan Johar, Zoya Akhtar",India,2020-07-05,1970-01-01 00:00:00.000002013,Tv-Ma,123 Min,"Dramas, International Movies",2020,7,5,1970,1,1,56,Long
S2269,Movie,Boss,Anthony Dsouza,India,2020-07-05,1970-01-01 00:00:00.000002013,Tv-14,139 Min,"Action & Adventure, Comedies, Dramas",2020,7,5,1970,1,1,56,Long
S2270,Movie,Budhia Singh: Born To Run,Soumendra Padhi,India,2020-07-05,1970-01-01 00:00:00.000002016,Tv-Ma,95 Min,"Dramas, Independent Movies, International Movies",2020,7,5,1970,1,1,56,Medium
S2271,Movie,Chashme Baddoor,David Dhawan,India,2020-07-05,1970-01-01 00:00:00.000002013,Tv-14,121 Min,"Comedies, International Movies, Music & Musicals",2020,7,5,1970,1,1,56,Long
S2272,Movie,Dharam Sankat Mein,Fuwad Khan,India,2020-07-05,1970-01-01 00:00:00.000002015,Tv-Pg,127 Min,"Comedies, Dramas, International Movies",2020,7,5,1970,1,1,56,Long
S2273,Movie,Drishyam,Nishikant Kamat,India,2020-07-05,1970-01-01 00:00:00.000002015,Tv-14,162 Min,"Dramas, International Movies, Thrillers",2020,7,5,1970,1,1,56,Long
S2274,Movie,Gabbar Is Back,Krish,India,2020-07-05,1970-01-01 00:00:00.000002015,Tv-14,128 Min,"Action & Adventure, Dramas, International Movies",2020,7,5,1970,1,1,56,Long
S2275,Movie,Gollu Aur Pappu,Kabir Sadanand,India,2020-07-05,1970-01-01 00:00:00.000002014,Tv-14,112 Min,"Action & Adventure, Comedies, International Movies",2020,7,5,1970,1,1,56,Medium
S2276,Tv Show,Hook,Rachit Kusonkoonsiri,Thailand,2020-07-05,1970-01-01 00:00:00.000002020,Tv-Ma,1 Season,"International Tv Shows, Romantic Tv Shows, Tv Comedies",2020,7,5,1970,1,1,56,Short
S2277,Movie,Inkaar,Sudhir Mishra,India,2020-07-05,1970-01-01 00:00:00.000002013,Tv-Ma,125 Min,"Dramas, International Movies, Romantic Movies",2020,7,5,1970,1,1,56,Long
S2278,Movie,Madras Café,Shoojit Sircar,India,2020-07-05,1970-01-01 00:00:00.000002013,Tv-14,128 Min,"Dramas, International Movies, Thrillers",2020,7,5,1970,1,1,56,Long
S2279,Movie,Mary Kom,Omung Kumar,India,2020-07-05,1970-01-01 00:00:00.000002014,Tv-Pg,120 Min,"Dramas, International Movies, Sports Movies",2020,7,5,1970,1,1,56,Medium
S2262,Movie,Jim Jefferies: Intolerant,Scott Zabielski,United States,2020-07-07,1970-01-01 00:00:00.000002020,Tv-Ma,67 Min,Stand-Up Comedy,2020,7,7,1970,1,1,56,Medium
S2264,Movie,Pnl - Dans La Légende Tour,Qlf,Not Given,2020-07-06,1970-01-01 00:00:00.000002020,Tv-Ma,65 Min,"International Movies, Music & Musicals",2020,7,6,1970,1,1,56,Medium
S2280,Movie,Michael,Ribhu Dasgupta,India,2020-07-05,1970-01-01 00:00:00.000002011,Tv-Ma,86 Min,"Dramas, Independent Movies, International Movies",2020,7,5,1970,1,1,56,Medium
S2281,Movie,Mumbai Delhi Mumbai,Satish Rajwade,India,2020-07-05,1970-01-01 00:00:00.000002014,Tv-Ma,107 Min,"Comedies, International Movies, Romantic Movies",2020,7,5,1970,1,1,56,Medium
S2282,Movie,Oh My God,Umesh Shukla,India,2020-07-05,1970-01-01 00:00:00.000002012,Tv-Pg,129 Min,"Comedies, Dramas, International Movies",2020,7,5,1970,1,1,56,Long
S2283,Movie,One By Two,Devika Bhagat,India,2020-07-05,1970-01-01 00:00:00.000002014,Tv-14,135 Min,"Comedies, Dramas, International Movies",2020,7,5,1970,1,1,56,Long
S2284,Movie,Only,Takashi Doscher,United States,2020-07-05,1970-01-01 00:00:00.000002019,Tv-Ma,97 Min,"Dramas, Independent Movies, Romantic Movies",2020,7,5,1970,1,1,56,Medium
S2285,Movie,Penalty,Shubham Singh,India,2020-07-05,1970-01-01 00:00:00.000002019,Tv-14,125 Min,"Dramas, Independent Movies, International Movies",2020,7,5,1970,1,1,56,Long
S2286,Movie,Players,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,2020-07-05,1970-01-01 00:00:00.000002012,Tv-14,162 Min,"Action & Adventure, International Movies",2020,7,5,1970,1,1,56,Long
S2287,Movie,Pyaar Ka Punchnama 2,Luv Ranjan,India,2020-07-05,1970-01-01 00:00:00.000002015,Tv-Ma,136 Min,"Comedies, Dramas, International Movies",2020,7,5,1970,1,1,56,Long
S2288,Movie,Queen,Vikas Bahl,India,2020-07-05,1970-01-01 00:00:00.000002014,Tv-Ma,138 Min,"Comedies, Dramas, International Movies",2020,7,5,1970,1,1,56,Long
S2289,Movie,Shaitan,Bejoy Nambiar,India,2020-07-05,1970-01-01 00:00:00.000002011,Tv-Ma,126 Min,"Action & Adventure, Dramas, Independent Movies",2020,7,5,1970,1,1,56,Long
S2290,Movie,Special 26,Neeraj Pandey,India,2020-07-05,1970-01-01 00:00:00.000002013,Tv-Pg,137 Min,"Dramas, International Movies, Thrillers",2020,7,5,1970,1,1,56,Long
S2291,Movie,Tanu Weds Manu,Aanand Rai,India,2020-07-05,1970-01-01 00:00:00.000002011,Tv-14,114 Min,"Comedies, Dramas, International Movies",2020,7,5,1970,1,1,56,Medium
S2292,Movie,What The Fish,Gurmmeet Singh,India,2020-07-05,1970-01-01 00:00:00.000002013,Tv-14,96 Min,"Comedies, International Movies",2020,7,5,1970,1,1,56,Medium
S2295,Movie,Desperados,Lp,United States,2020-07-03,1970-01-01 00:00:00.000002020,Tv-Ma,107 Min,"Comedies, Romantic Movies",2020,7,3,1970,1,1,56,Medium
S2296,Movie,Hunter In The Blue Side Of Manchester,Rako Prijanto,Indonesia,2020-07-03,1970-01-01 00:00:00.000002020,Tv-Ma,89 Min,"Dramas, International Movies",2020,7,3,1970,1,1,56,Medium
S2297,Movie,I Am Not Your Negro,Raoul Peck,Switzerland,2020-07-03,1970-01-01 00:00:00.000002017,Pg-13,94 Min,Documentaries,2020,7,3,1970,1,1,56,Medium
S2398,Movie,Jo Koy: In His Elements,Michael Mckay,United States,2020-06-12,1970-01-01 00:00:00.000002020,Tv-Ma,55 Min,Stand-Up Comedy,2020,6,12,1970,1,1,56,Short
S2301,Movie,The Perfect Picture: Ten Years Later,Shirley Frimpong-Manso,Ghana,2020-07-03,1970-01-01 00:00:00.000002019,Tv-Ma,148 Min,"Comedies, Dramas, International Movies",2020,7,3,1970,1,1,56,Long
S2303,Movie,Thiago Ventura: Pokas,"Fabio Ock, Joana Mazzucchelli",Brazil,2020-07-02,1970-01-01 00:00:00.000002020,Tv-Ma,82 Min,Stand-Up Comedy,2020,7,2,1970,1,1,56,Medium
S2305,Movie,#Annefrank - Parallel Stories,"Sabina Fedeli, Anna Migotto",Italy,2020-07-01,1970-01-01 00:00:00.000002019,Tv-14,95 Min,"Documentaries, International Movies",2020,7,1,1970,1,1,56,Medium
S2308,Tv Show,Abby Hatcher,Kyran Kelly,United States,2020-07-01,1970-01-01 00:00:00.000002019,Tv-Y,1 Season,Kids Tv,2020,7,1,1970,1,1,56,Short
S2309,Movie,Adú,Salvador Calvo,Spain,2020-07-01,1970-01-01 00:00:00.000002020,Tv-Ma,120 Min,"Dramas, International Movies",2020,7,1,1970,1,1,56,Medium
S2310,Movie,Ali Baba Ve 7 Cüceler,Cem Yılmaz,Turkey,2020-07-01,1970-01-01 00:00:00.000002015,Tv-Ma,115 Min,"Action & Adventure, Comedies, International Movies",2020,7,1,1970,1,1,56,Medium
S2311,Movie,David Foster: Off The Record,Barry Avrich,Canada,2020-07-01,1970-01-01 00:00:00.000002019,Tv-Ma,107 Min,"Documentaries, Music & Musicals",2020,7,1,1970,1,1,56,Medium
S2312,Movie,Double Jeopardy,Bruce Beresford,United States,2020-07-01,1970-01-01 00:00:00.000001999,R,105 Min,Thrillers,2020,7,1,1970,1,1,56,Medium
S2313,Movie,Pek Yakında,Cem Yılmaz,Turkey,2020-07-01,1970-01-01 00:00:00.000002014,Tv-Ma,134 Min,"Comedies, International Movies",2020,7,1,1970,1,1,56,Long
S2315,Movie,Stardust,Matthew Vaughn,United Kingdom,2020-07-01,1970-01-01 00:00:00.000002007,Pg-13,128 Min,"Action & Adventure, International Movies, Romantic Movies",2020,7,1,1970,1,1,56,Long
S2316,Movie,The F**K-It List,Michael Duggan,United States,2020-07-01,1970-01-01 00:00:00.000002019,Tv-Ma,103 Min,Comedies,2020,7,1,1970,1,1,56,Medium
S2317,Movie,The Silence Of Others,"Almudena Carracedo, Robert Bahar",Spain,2020-07-01,1970-01-01 00:00:00.000002019,Tv-14,96 Min,"Documentaries, International Movies",2020,7,1,1970,1,1,56,Medium
S2318,Movie,Total Recall,Paul Verhoeven,United States,2020-07-01,1970-01-01 00:00:00.000001990,R,114 Min,"Action & Adventure, Sci-Fi & Fantasy",2020,7,1,1970,1,1,56,Medium
S2320,Movie,Under The Riccione Sun,Younuts!,Italy,2020-07-01,1970-01-01 00:00:00.000002020,Tv-Ma,102 Min,"Comedies, International Movies, Romantic Movies",2020,7,1,1970,1,1,56,Medium
S2327,Movie,Thackeray (Marathi),Abhijit Panse,India,2020-06-28,1970-01-01 00:00:00.000002019,Tv-14,135 Min,"Dramas, International Movies",2020,6,28,1970,1,1,56,Long
S2322,Movie,George Lopez: Well Do It For Half,Troy Miller,United States,2020-06-30,1970-01-01 00:00:00.000002020,Tv-Ma,52 Min,Stand-Up Comedy,2020,6,30,1970,1,1,56,Short
S2324,Movie,The Mirror Boy,Obi Emelonye,United Kingdom,2020-06-30,1970-01-01 00:00:00.000002011,Tv-14,86 Min,"Action & Adventure, Dramas, International Movies",2020,6,30,1970,1,1,56,Medium
S2325,Movie,#Friendbutmarried 2,Rako Prijanto,Indonesia,2020-06-28,1970-01-01 00:00:00.000002020,Tv-G,104 Min,"Dramas, International Movies, Romantic Movies",2020,6,28,1970,1,1,56,Medium
S2326,Movie,Skin,Daniel Effiong,Nigeria,2020-06-28,1970-01-01 00:00:00.000002019,Tv-Ma,76 Min,"Documentaries, International Movies",2020,6,28,1970,1,1,56,Medium
S2329,Movie,Ride Like A Girl,Rachel Griffiths,Australia,2020-06-27,1970-01-01 00:00:00.000002020,Pg,99 Min,"Children & Family Movies, Dramas, Independent Movies",2020,6,27,1970,1,1,56,Medium
S2331,Movie,Eurovision Song Contest: The Story Of Fire Saga,David Dobkin,United States,2020-06-26,1970-01-01 00:00:00.000002020,Pg-13,124 Min,"Comedies, Music & Musicals, Romantic Movies",2020,6,26,1970,1,1,56,Long
S2333,Movie,Kasanova,Oluseyi Asurf,Nigeria,2020-06-26,1970-01-01 00:00:00.000002019,Tv-14,117 Min,"Comedies, International Movies, Romantic Movies",2020,6,26,1970,1,1,56,Medium
S2334,Movie,Ordinary People,Eduardo Roy Jr.,Philippines,2020-06-26,1970-01-01 00:00:00.000002016,Tv-Ma,107 Min,"Dramas, Independent Movies, International Movies",2020,6,26,1970,1,1,56,Medium
S2337,Movie,Thackeray (Hindi),Abhijit Panse,India,2020-06-26,1970-01-01 00:00:00.000002019,Tv-14,135 Min,"Dramas, International Movies",2020,6,26,1970,1,1,56,Long
